,0
8055,73.9
8056,73.9
8057,73.9
8058,73.9
8059,73.9
8060,73.9
8061,73.9
8062,73.9
8063,73.9
8064,73.9
8065,73.9
8066,74.1
8067,74.1
8068,74.4
8069,74.6
8070,74.7
8071,74.9
8072,74.9
8073,75.1
8074,75.1
8075,75.3
8076,75.4
8077,75.6
8078,75.6
8079,75.8
8080,76.0
8081,76.0
8082,76.1
8083,76.1
8084,76.1
8085,76.3
8086,76.5
8087,76.5
8088,76.5
8089,76.5
8090,76.7
8091,76.7
8092,76.7
8093,76.8
8094,76.8
8095,76.8
8096,76.8
8097,77.0
8098,77.0
8099,77.0
8100,77.0
8101,77.0
8102,77.2
8103,77.2
8104,77.2
8105,77.2
8106,77.3
8107,77.3
8108,77.3
8109,77.3
8110,77.3
8111,77.3
8112,77.5
8113,77.5
8114,77.5
8115,77.5
8116,77.5
8117,77.5
8118,77.7
8119,77.7
8120,77.5
8121,77.0
8122,76.7
8123,76.3
8124,76.0
8125,75.8
8126,75.6
8127,75.4
8128,75.3
8129,75.3
8130,75.1
8131,75.1
8132,74.9
8133,74.9
8134,74.7
8135,74.7
8136,74.7
8137,74.6
8138,74.6
8139,74.6
8140,75.1
8141,75.3
8142,75.4
8143,75.6
8144,75.6
8145,75.8
8146,75.8
8147,76.0
8148,76.0
8149,76.0
8150,76.1
8151,76.1
8152,76.1
8153,76.3
8154,76.3
8155,76.5
8156,76.5
8157,76.5
8158,76.5
8159,76.7
8160,76.7
8161,76.7
8162,76.7
8163,76.7
8164,76.7
8165,76.7
8166,76.7
8167,76.7
8168,76.7
8169,76.8
8170,76.8
8171,77.0
8172,77.0
8173,77.0
8174,77.2
8175,77.2
8176,77.3
8177,77.3
8178,77.3
8179,77.3
8180,77.5
8181,77.5
8182,77.5
8183,77.5
8184,77.7
8185,77.7
8186,77.7
8187,77.7
8188,77.9
8189,77.9
8190,77.9
8191,77.9
8192,77.9
8193,78.1
8194,78.1
8195,78.1
8196,78.1
8197,78.1
8198,78.2
8199,78.2
8200,78.2
8201,78.2
8202,78.2
8203,78.2
8204,78.4
8205,78.4
8206,78.4
8207,78.4
8208,78.4
8209,78.4
8210,78.4
8211,78.6
8212,78.6
8213,78.6
8214,78.6
8215,78.6
8216,78.6
8217,78.6
8218,78.8
8219,78.8
8220,78.8
8221,78.8
8222,78.8
8223,78.8
8224,78.9
8225,78.9
8226,78.9
8227,78.9
8228,79.1
8229,79.1
8230,79.1
8231,79.1
8232,79.3
8233,79.3
8234,79.3
8235,79.3
8236,79.1
8237,79.1
8238,79.1
8239,78.9
8240,78.9
8241,78.9
8242,78.9
8243,78.8
8244,78.8
8245,78.8
8246,78.8
8247,78.8
8248,78.8
8249,78.8
8250,78.6
8251,78.6
8252,78.6
8253,78.6
8254,78.6
8255,78.6
8256,78.6
8257,78.4
8258,78.4
8259,78.4
8260,78.4
8261,78.2
8262,78.2
8263,78.2
8264,78.2
8265,78.2
8266,78.1
8267,78.1
8268,78.1
8269,78.1
8270,78.1
8271,78.1
8272,77.9
8273,77.7
8274,77.3
8275,77.0
8276,76.8
8277,76.7
8278,76.8
8279,77.0
8280,77.3
8281,77.3
8282,77.5
8283,77.7
8284,77.7
8285,77.9
8286,77.9
8287,77.9
8288,78.1
8289,78.1
8290,78.1
8291,78.2
8292,78.2
8293,78.2
8294,78.2
8295,78.4
8296,78.4
8297,78.4
8298,78.4
8299,78.4
8300,78.6
8301,78.6
8302,78.6
8303,78.6
8304,78.1
8305,77.3
8306,76.89999999999998
8307,76.5
8308,76.1
8309,75.8
8310,75.6
8311,75.4
8312,75.3
8313,75.1
8314,74.9
8315,74.7
8316,74.55000000000003
8317,74.4
8318,74.2
8319,74.1
8320,74.1
8321,73.9
8322,73.9
8323,73.7
8324,73.6
8325,73.5
8326,73.9
8327,74.2
8328,74.2
8329,74.4
8330,74.4
8331,74.4
8332,74.4
8333,74.2
8334,73.9
8335,73.7
8336,73.7
8337,73.7
8338,73.7
8339,73.9
8340,73.9
8341,74.1
8342,74.1
8343,74.1
8344,74.2
8345,74.4
8346,74.6
8347,74.6
8348,74.6
8349,74.4
8350,74.4
8351,74.4
8352,74.4
8353,74.4
8354,74.30000000000003
8355,74.2
8356,74.55000000000003
8357,74.9
8358,75.1
8359,75.3
8360,75.3
8361,75.4
8362,75.4
8363,75.4
8364,75.6
8365,75.8
8366,76.0
8367,76.1
8368,76.19999999999997
8369,76.3
8370,76.3
8371,76.5
8372,76.5
8373,76.7
8374,76.8
8375,77.0
8376,77.0
8377,77.2
8378,77.2
8379,77.3
8380,77.3
8381,77.5
8382,77.5
8383,77.5
8384,77.7
8385,77.7
8386,77.80000000000003
8387,77.9
8388,77.9
8389,77.9
8390,77.9
8391,78.1
8392,78.1
8393,78.1
8394,78.1
8395,78.2
8396,78.2
8397,78.2
8398,78.4
8399,78.4
8400,78.4
8401,78.1
8402,77.3
8403,76.7
8404,76.1
8405,75.6
8406,75.3
8407,75.1
8408,74.9
8409,74.7
8410,74.6
8411,74.4
8412,74.2
8413,74.2
8414,74.2
8415,73.9
8416,73.80000000000003
8417,73.7
8418,73.63333333333334
8419,73.56666666666666
8420,73.5
8421,73.7
8422,73.7
8423,73.7
8424,73.9
8425,73.9
8426,73.9
8427,73.9
8428,73.89999999999998
8429,73.89999999999998
8430,73.7
8431,73.78
8432,73.86
8433,73.94
8434,74.02
8435,74.1
8436,74.0
8437,73.9
8438,73.9
8439,73.9
8440,74.2
8441,74.4
8442,74.4
8443,74.6
8444,74.6
8445,74.4
8446,74.4
8447,74.4
8448,74.6
8449,74.6
8450,74.6
8451,74.4
8452,74.4
8453,74.4
8454,74.4
8455,74.2
8456,74.2
8457,74.4
8458,74.2
8459,74.2
8460,74.4
8461,74.4
8462,74.4
8463,74.4
8464,74.4
8465,74.4
8466,74.4
8467,74.6
8468,75.1
8469,75.3
8470,75.4
8471,75.6
8472,75.8
8473,76.1
8474,76.1
8475,76.3
8476,76.5
8477,76.5
8478,76.7
8479,76.8
8480,76.8
8481,77.0
8482,77.0
8483,77.2
8484,77.3
8485,77.3
8486,77.3
8487,77.5
8488,77.5
8489,77.7
8490,77.7
8491,77.7
8492,77.9
8493,77.9
8494,77.9
8495,78.1
8496,78.1
8497,77.7
8498,76.8
8499,76.3
8500,76.0
8501,75.4
8502,75.1
8503,74.7
8504,74.65
8505,74.6
8506,74.2
8507,74.1
8508,74.1
8509,73.9
8510,73.7
8511,73.7
8512,73.7
8513,73.9
8514,73.7
8515,73.7
8516,73.7
8517,74.1
8518,74.2
8519,74.4
8520,74.4
8521,74.4
8522,74.4
8523,74.4
8524,74.4
8525,74.4
8526,74.2
8527,74.1
8528,73.9
8529,73.7
8530,73.7
8531,73.7
8532,73.9
8533,74.0
8534,74.1
8535,74.2
8536,74.4
8537,74.6
8538,74.6
8539,74.7
8540,74.7
8541,74.7
8542,74.6
8543,74.2
8544,74.2
8545,74.2
8546,74.2
8547,74.2
8548,74.6
8549,74.7
8550,74.9
8551,74.9
8552,75.1
8553,75.1
8554,75.1
8555,75.1
8556,75.3
8557,75.3
8558,75.3
8559,75.3
8560,75.3
8561,75.3
8562,75.3
8563,75.4
8564,75.8
8565,76.0
8566,76.1
8567,76.3
8568,76.3
8569,76.5
8570,76.5
8571,76.5
8572,76.7
8573,76.7
8574,76.8
8575,76.8
8576,76.8
8577,77.0
8578,77.0
8579,77.0
8580,77.2
8581,77.2
8582,77.3
8583,77.3
8584,77.3
8585,77.5
8586,77.5
8587,77.5
8588,77.5
8589,77.7
8590,77.7
8591,77.7
8592,77.9
8593,77.5
8594,76.8
8595,76.1
8596,75.6
8597,75.3
8598,74.9
8599,74.7
8600,74.6
8601,74.4
8602,74.2
8603,74.1
8604,74.1
8605,73.9
8606,73.7
8607,73.7
8608,73.7
8609,73.7
8610,73.7
8611,73.5
8612,73.5
8613,73.7
8614,74.1
8615,74.2
8616,74.4
8617,74.4
8618,74.4
8619,74.4
8620,74.4
8621,74.4
8622,74.4
8623,74.2
8624,73.9
8625,74.1
8626,73.9
8627,73.9
8628,73.9
8629,74.1
8630,74.1
8631,73.9
8632,74.2
8633,74.2
8634,74.2
8635,74.2
8636,74.2
8637,74.2
8638,74.2
8639,74.4
8640,74.4
8641,74.4
8642,74.4
8643,74.4
8644,74.6
8645,74.7
8646,74.9
8647,74.9
8648,75.1
8649,75.1
8650,75.1
8651,75.1
8652,75.1
8653,75.1
8654,75.1
8655,75.1
8656,75.1
8657,75.1
8658,75.1
8659,75.3
8660,75.4
8661,75.6
8662,75.8
8663,76.0
8664,76.1
8665,76.3
8666,76.3
8667,76.5
8668,76.5
8669,76.7
8670,76.7
8671,76.8
8672,77.0
8673,77.0
8674,77.2
8675,77.2
8676,77.2
8677,77.3
8678,77.3
8679,77.3
8680,77.5
8681,77.5
8682,77.5
8683,77.7
8684,77.7
8685,77.7
8686,77.7
8687,77.9
8688,77.9
8689,77.5
8690,76.8
8691,76.3
8692,75.6
8693,75.3
8694,75.1
8695,74.7
8696,74.6
8697,74.2
8698,74.2
8699,74.1
8700,73.9
8701,73.9
8702,73.7
8703,73.7
8704,73.5
8705,73.7
8706,73.7
8707,73.7
8708,73.5
8709,73.5
8710,73.9
8711,74.1
8712,74.2
8713,74.2
8714,74.2
8715,74.2
8716,74.2
8717,74.4
8718,74.2
8719,74.2
8720,74.2
8721,74.2
8722,74.2
8723,74.2
8724,74.2
8725,74.2
8726,74.2
8727,74.1
8728,74.1
8729,74.1
8730,74.1
8731,73.9
8732,73.9
8733,73.9
8734,73.9
8735,73.9
8736,74.1
8737,74.1
8738,74.1
8739,74.1
8740,74.1
8741,74.2
8742,74.2
8743,74.4
8744,74.4
8745,74.4
8746,74.6
8747,74.6
8748,74.9
8749,75.1
8750,75.3
8751,75.4
8752,75.6
8753,75.6
8754,75.8
8755,76.0
8756,76.1
8757,76.1
8758,76.3
8759,76.5
8760,76.5
8761,76.7
8762,76.7
8763,76.7
8764,76.8
8765,76.8
8766,77.0
8767,77.0
8768,77.0
8769,77.2
8770,77.2
8771,77.2
8772,77.3
8773,77.3
8774,77.3
8775,77.3
8776,77.5
8777,77.5
8778,77.5
8779,77.7
8780,77.7
8781,77.7
8782,77.7
8783,77.9
8784,77.9
8785,77.9
8786,77.9
8787,77.9
8788,78.1
8789,78.1
8790,78.1
8791,78.1
8792,78.1
8793,77.9
8794,77.5
8795,77.2
8796,76.8
8797,76.7
8798,76.5
8799,76.1
8800,76.0
8801,75.8
8802,75.8
8803,75.6
8804,75.4
8805,75.3
8806,75.3
8807,75.1
8808,75.1
8809,74.9
8810,74.9
8811,74.9
8812,74.9
8813,74.7
8814,74.7
8815,74.7
8816,74.6
8817,74.6
8818,74.6
8819,74.6
8820,74.6
8821,74.6
8822,74.4
8823,74.4
8824,74.4
8825,74.4
8826,74.4
8827,74.2
8828,74.2
8829,74.2
8830,74.2
8831,74.2
8832,74.2
8833,74.1
8834,74.1
8835,74.1
8836,74.1
8837,73.9
8838,73.9
8839,73.9
8840,73.9
8841,73.9
8842,73.9
8843,73.9
8844,74.2
8845,74.4
8846,74.6
8847,74.75
8848,74.9
8849,74.9
8850,75.1
8851,75.3
8852,75.3
8853,75.4
8854,75.4
8855,75.6
8856,75.6
8857,75.8
8858,75.8
8859,76.0
8860,76.0
8861,76.0
8862,76.1
8863,76.1
8864,76.1
8865,76.3
8866,76.3
8867,76.3
8868,76.5
8869,76.5
8870,76.5
8871,76.7
8872,76.7
8873,76.7
8874,76.7
8875,76.7
8876,76.8
8877,76.8
8878,76.8
8879,76.8
8880,77.0
8881,77.0
8882,76.8
8883,76.3
8884,76.0
8885,75.8
8886,75.6
8887,75.4
8888,75.3
8889,75.3
8890,75.3
8891,75.1
8892,74.9
8893,74.9
8894,74.7
8895,74.7
8896,74.6
8897,74.6
8898,74.6
8899,74.4
8900,74.4
8901,74.4
8902,74.4
8903,74.2
8904,74.2
8905,74.2
8906,74.2
8907,74.4
8908,74.6
8909,74.7
8910,74.9
8911,75.1
8912,75.1
8913,75.3
8914,75.3
8915,75.4
8916,75.4
8917,75.4
8918,75.6
8919,75.6
8920,75.8
8921,75.8
8922,76.0
8923,76.0
8924,76.0
8925,76.0
8926,76.1
8927,76.1
8928,76.1
8929,76.1
8930,76.1
8931,76.1
8932,76.1
8933,76.1
8934,76.1
8935,76.1
8936,76.1
8937,76.1
8938,76.1
8939,76.1
8940,76.1
8941,76.1
8942,76.1
8943,76.1
8944,76.1
8945,76.1
8946,76.1
8947,76.1
8948,76.1
8949,76.1
8950,76.1
8951,76.1
8952,76.3
8953,76.3
8954,76.3
8955,76.5
8956,76.5
8957,76.5
8958,76.7
8959,76.7
8960,76.7
8961,76.8
8962,76.8
8963,76.8
8964,76.8
8965,77.0
8966,77.0
8967,77.0
8968,77.0
8969,77.0
8970,77.2
8971,77.2
8972,77.2
8973,77.2
8974,77.3
8975,77.3
8976,77.3
8977,77.3
8978,77.2
8979,76.3
8980,75.8
8981,75.4
8982,75.1
8983,74.7
8984,74.6
8985,74.2
8986,74.1
8987,73.9
8988,73.7
8989,73.5
8990,73.5
8991,73.4
8992,73.4
8993,73.5
8994,73.4
8995,73.4
8996,73.4
8997,73.4
8998,73.5
8999,73.9
9000,74.1
9001,74.1
9002,74.2
9003,74.2
9004,74.1
9005,73.9
9006,73.9
9007,73.7
9008,73.5
9009,73.5
9010,73.5
9011,73.7
9012,73.7
9013,73.9
9014,74.2
9015,74.4
9016,74.7
9017,74.7
9018,74.6
9019,74.7
9020,74.4
9021,74.4
9022,74.6
9023,74.4
9024,74.2
9025,74.1
9026,73.9
9027,73.9
9028,74.6
9029,74.9
9030,74.9
9031,75.1
9032,75.1
9033,75.1
9034,75.1
9035,75.1
9036,75.3
9037,75.3
9038,75.3
9039,75.3
9040,75.4
9041,75.3
9042,75.3
9043,75.3
9044,75.4
9045,75.8
9046,75.8
9047,76.0
9048,76.1
9049,76.1
9050,76.1
9051,76.3
9052,76.3
9053,76.3
9054,76.5
9055,76.5
9056,76.5
9057,76.7
9058,76.7
9059,76.8
9060,76.8
9061,76.8
9062,76.8
9063,77.0
9064,77.0
9065,77.0
9066,77.2
9067,77.2
9068,77.2
9069,77.3
9070,77.3
9071,77.3
9072,77.3
9073,77.0
9074,76.3
9075,75.6
9076,74.9
9077,74.6
9078,74.4
9079,74.1
9080,73.9
9081,73.7
9082,73.55000000000003
9083,73.4
9084,73.4
9085,73.4
9086,73.4
9087,73.4
9088,73.4
9089,73.4
9090,73.4
9091,73.5
9092,73.4
9093,73.4
9094,73.7
9095,74.1
9096,74.1
9097,74.4
9098,74.2
9099,74.2
9100,74.2
9101,74.2
9102,74.1
9103,73.9
9104,73.7
9105,73.5
9106,73.5
9107,73.5
9108,73.5
9109,73.4
9110,73.4
9111,73.7
9112,74.1
9113,74.4
9114,74.4
9115,74.6
9116,74.6
9117,74.4
9118,74.2
9119,74.2
9120,74.1
9121,74.1
9122,74.1
9123,73.9
9124,74.4
9125,74.7
9126,74.7
9127,74.9
9128,74.9
9129,74.9
9130,75.1
9131,75.1
9132,75.1
9133,75.1
9134,75.1
9135,75.3
9136,75.3
9137,75.3
9138,75.3
9139,75.3
9140,75.4
9141,75.6
9142,75.8
9143,75.8
9144,76.0
9145,76.0
9146,76.1
9147,76.1
9148,76.3
9149,76.3
9150,76.5
9151,76.5
9152,76.5
9153,76.7
9154,76.7
9155,76.7
9156,76.8
9157,76.8
9158,76.8
9159,77.0
9160,77.0
9161,77.0
9162,77.2
9163,77.2
9164,77.2
9165,77.3
9166,77.3
9167,77.3
9168,77.2
9169,76.3
9170,76.0
9171,75.4
9172,75.3
9173,74.7
9174,74.4
9175,74.4
9176,74.2
9177,73.9
9178,73.7
9179,73.7
9180,73.5
9181,73.5
9182,73.5
9183,73.5
9184,73.4
9185,73.5
9186,73.5
9187,73.5
9188,73.5
9189,73.4
9190,73.9
9191,74.1
9192,73.9
9193,74.1
9194,74.1
9195,74.1
9196,73.9
9197,73.7
9198,73.4
9199,73.2
9200,73.2
9201,73.2
9202,73.4
9203,73.5
9204,73.7
9205,73.7
9206,73.9
9207,74.1
9208,74.2
9209,74.2
9210,74.4
9211,74.4
9212,74.4
9213,74.4
9214,74.4
9215,74.1
9216,74.1
9217,74.1
9218,73.9
9219,73.9
9220,74.4
9221,74.7
9222,74.9
9223,75.1
9224,75.3
9225,75.3
9226,75.4
9227,75.4
9228,75.6
9229,75.6
9230,75.6
9231,75.6
9232,75.8
9233,75.8
9234,75.6
9235,75.6
9236,76.0
9237,76.1
9238,76.1
9239,76.3
9240,76.5
9241,76.5
9242,76.7
9243,76.7
9244,76.8
9245,76.8
9246,77.0
9247,77.0
9248,77.2
9249,77.2
9250,77.3
9251,77.3
9252,77.3
9253,77.5
9254,77.5
9255,77.7
9256,77.7
9257,77.7
9258,77.9
9259,77.9
9260,77.9
9261,78.1
9262,78.1
9263,78.1
9264,78.2
9265,78.2
9266,77.3
9267,76.7
9268,75.8
9269,75.3
9270,74.9
9271,74.6
9272,74.4
9273,74.2
9274,73.9
9275,73.9
9276,73.9
9277,73.7
9278,73.5
9279,73.5
9280,73.5
9281,73.5
9282,73.5
9283,73.4
9284,73.5
9285,73.4
9286,73.7
9287,73.9
9288,74.1
9289,74.1
9290,74.2
9291,74.2
9292,74.1
9293,74.1
9294,73.9
9295,73.9
9296,73.9
9297,73.9
9298,73.7
9299,73.7
9300,74.2
9301,74.4
9302,74.1
9303,73.9
9304,74.2
9305,74.4
9306,74.9
9307,74.9
9308,75.1
9309,74.9
9310,74.6
9311,74.4
9312,74.4
9313,74.2
9314,74.2
9315,74.4
9316,74.7
9317,74.9
9318,75.1
9319,75.1
9320,75.3
9321,75.3
9322,75.3
9323,75.3
9324,75.3
9325,75.3
9326,75.1
9327,75.1
9328,75.1
9329,75.1
9330,75.1
9331,75.1
9332,75.6
9333,76.0
9334,76.1
9335,76.1
9336,76.3
9337,76.5
9338,76.5
9339,76.7
9340,76.7
9341,76.8
9342,76.8
9343,77.0
9344,77.0
9345,77.0
9346,77.2
9347,77.2
9348,77.3
9349,77.3
9350,77.3
9351,77.5
9352,77.5
9353,77.5
9354,77.7
9355,77.7
9356,77.7
9357,77.7
9358,77.9
9359,77.9
9360,77.9
9361,77.9
9362,78.1
9363,77.5
9364,76.7
9365,76.0
9366,75.4
9367,74.9
9368,74.7
9369,74.4
9370,74.1
9371,74.1
9372,73.9
9373,73.7
9374,73.7
9375,73.5
9376,73.5
9377,73.5
9378,73.7
9379,73.7
9380,74.1
9381,74.1
9382,74.1
9383,74.1
9384,74.1
9385,74.1
9386,73.9
9387,73.9
9388,73.9
9389,73.9
9390,74.1
9391,74.2
9392,74.4
9393,74.4
9394,74.7
9395,74.7
9396,74.9
9397,74.7
9398,75.1
9399,75.1
9400,75.4
9401,75.6
9402,75.6
9403,75.4
9404,75.3
9405,75.3
9406,75.1
9407,74.9
9408,74.9
9409,74.9
9410,74.7
9411,74.7
9412,75.3
9413,75.3
9414,75.1
9415,75.3
9416,75.3
9417,75.3
9418,75.3
9419,75.3
9420,75.3
9421,75.3
9422,75.4
9423,75.4
9424,75.8
9425,76.0
9426,76.0
9427,76.1
9428,76.1
9429,76.3
9430,76.5
9431,76.5
9432,76.7
9433,76.7
9434,76.7
9435,76.8
9436,76.8
9437,77.0
9438,77.0
9439,77.0
9440,77.2
9441,77.2
9442,77.2
9443,77.3
9444,77.3
9445,77.3
9446,77.5
9447,77.5
9448,77.5
9449,77.5
9450,77.5
9451,77.7
9452,77.7
9453,77.7
9454,77.7
9455,77.9
9456,77.9
9457,77.9
9458,77.9
9459,77.9
9460,78.1
9461,78.1
9462,78.1
9463,78.1
9464,78.1
9465,77.9
9466,77.3
9467,77.0
9468,76.7
9469,76.5
9470,76.3
9471,76.0
9472,75.8
9473,75.6
9474,75.4
9475,75.4
9476,75.3
9477,75.3
9478,75.1
9479,75.1
9480,74.9
9481,74.9
9482,74.80000000000003
9483,74.7
9484,75.3
9485,75.4
9486,75.6
9487,75.6
9488,75.6
9489,75.8
9490,75.8
9491,75.8
9492,76.0
9493,76.0
9494,76.0
9495,76.0
9496,76.0
9497,76.0
9498,76.0
9499,76.0
9500,76.0
9501,76.0
9502,76.0
9503,76.0
9504,76.0
9505,76.0
9506,76.0
9507,76.0
9508,76.0
9509,76.0
9510,76.0
9511,76.0
9512,76.0
9513,76.0
9514,76.0
9515,76.0
9516,76.0
9517,76.0
9518,76.0
9519,76.1
9520,76.1
9521,76.3
9522,76.3
9523,76.5
9524,76.5
9525,76.7
9526,76.8
9527,76.8
9528,77.0
9529,77.0
9530,77.0
9531,77.2
9532,77.3
9533,77.3
9534,77.3
9535,77.5
9536,77.5
9537,77.7
9538,77.7
9539,77.7
9540,77.7
9541,77.9
9542,77.9
9543,77.9
9544,78.1
9545,78.1
9546,78.1
9547,78.2
9548,78.2
9549,78.2
9550,78.2
9551,78.2
9552,78.4
9553,78.4
9554,78.4
9555,78.6
9556,78.6
9557,78.6
9558,78.6
9559,78.6
9560,78.8
9561,78.8
9562,78.8
9563,78.9
9564,78.9
9565,78.9
9566,78.9
9567,78.8
9568,78.8
9569,78.8
9570,78.6
9571,78.6
9572,78.4
9573,78.4
9574,78.4
9575,78.4
9576,78.4
9577,78.4
9578,78.4
9579,78.2
9580,78.2
9581,78.2
9582,78.2
9583,78.2
9584,78.2
9585,78.2
9586,78.2
9587,78.2
9588,78.2
9589,78.2
9590,78.2
9591,78.2
9592,78.2
9593,78.2
9594,78.2
9595,78.4
9596,78.4
9597,78.2
9598,78.2
9599,78.2
9600,78.2
9601,78.2
9602,78.2
9603,78.2
9604,78.1
9605,78.1
9606,78.1
9607,78.1
9608,78.1
9609,78.1
9610,78.1
9611,78.1
9612,78.1
9613,78.1
9614,78.1
9615,78.1
9616,78.1
9617,78.2
9618,78.2
9619,78.4
9620,78.4
9621,78.6
9622,78.6
9623,78.8
9624,78.8
9625,78.9
9626,78.9
9627,78.9
9628,79.1
9629,79.1
9630,79.3
9631,79.3
9632,79.3
9633,79.5
9634,79.5
9635,79.6
9636,79.6
9637,79.6
9638,79.8
9639,79.8
9640,80.0
9641,80.0
9642,80.0
9643,80.2
9644,80.2
9645,80.2
9646,80.2
9647,80.3
9648,80.3
9649,80.3
9650,80.5
9651,80.5
9652,80.5
9653,80.5
9654,80.5
9655,80.5
9656,80.5
9657,80.5
9658,80.5
9659,80.7
9660,80.5
9661,80.5
9662,80.5
9663,80.5
9664,80.3
9665,80.3
9666,80.2
9667,80.2
9668,80.0
9669,80.0
9670,80.0
9671,79.8
9672,79.8
9673,79.8
9674,79.8
9675,79.8
9676,79.8
9677,79.6
9678,79.6
9679,79.6
9680,79.6
9681,79.6
9682,79.6
9683,79.6
9684,79.6
9685,79.6
9686,79.6
9687,79.6
9688,79.6
9689,79.6
9690,79.6
9691,79.6
9692,79.6
9693,79.6
9694,79.6
9695,79.6
9696,79.6
9697,79.5
9698,79.5
9699,79.5
9700,79.5
9701,79.5
9702,79.3
9703,79.3
9704,79.3
9705,79.3
9706,79.3
9707,79.3
9708,79.3
9709,79.3
9710,79.3
9711,79.3
9712,79.3
9713,79.3
9714,79.3
9715,79.3
9716,79.3
9717,79.5
9718,79.5
9719,79.5
9720,79.6
9721,79.6
9722,79.6
9723,79.8
9724,79.8
9725,79.8
9726,80.0
9727,80.0
9728,80.2
9729,80.2
9730,80.2
9731,80.3
9732,80.3
9733,80.3
9734,80.3
9735,80.5
9736,80.5
9737,80.5
9738,80.7
9739,80.7
9740,80.7
9741,80.7
9742,80.9
9743,80.9
9744,80.2
9745,79.5
9746,79.1
9747,78.8
9748,78.2
9749,77.9
9750,77.5
9751,77.3
9752,77.0
9753,76.8
9754,76.7
9755,76.3
9756,76.3
9757,76.0
9758,75.8
9759,75.8
9760,75.4
9761,75.4
9762,75.3
9763,75.3
9764,75.1
9765,74.9
9766,75.1
9767,75.3
9768,75.4
9769,75.4
9770,75.6
9771,75.6
9772,75.6
9773,75.6
9774,75.6
9775,75.6
9776,75.4
9777,75.1
9778,74.9
9779,75.1
9780,74.9
9781,75.1
9782,74.9
9783,74.7
9784,75.1
9785,75.3
9786,75.4
9787,75.6
9788,75.6
9789,75.6
9790,75.4
9791,75.4
9792,75.3
9793,75.3
9794,75.3
9795,75.1
9796,75.6
9797,75.8
9798,76.0
9799,76.1
9800,76.1
9801,76.3
9802,76.3
9803,76.3
9804,76.3
9805,76.5
9806,76.3
9807,76.3
9808,76.3
9809,76.3
9810,76.3
9811,76.5
9812,76.8
9813,77.0
9814,77.2
9815,77.3
9816,77.5
9817,77.7
9818,77.9
9819,77.9
9820,78.1
9821,78.1
9822,78.2
9823,78.2
9824,78.4
9825,78.4
9826,78.6
9827,78.6
9828,78.6
9829,78.8
9830,78.8
9831,78.8
9832,78.9
9833,78.9
9834,78.9
9835,79.1
9836,79.1
9837,79.1
9838,79.1
9839,79.3
9840,78.8
9841,78.2
9842,77.5
9843,77.0
9844,76.7
9845,76.3
9846,76.0
9847,75.8
9848,75.6
9849,75.4
9850,75.3
9851,75.1
9852,74.9
9853,74.6
9854,74.6
9855,74.4
9856,74.2
9857,74.2
9858,74.1
9859,74.1
9860,74.1
9861,74.1
9862,74.4
9863,74.6
9864,74.6
9865,74.7
9866,74.9
9867,74.9
9868,74.7
9869,74.7
9870,74.6
9871,74.6
9872,74.6
9873,74.7
9874,74.7
9875,74.6
9876,74.6
9877,74.4
9878,74.4
9879,74.4
9880,74.6
9881,74.7
9882,74.9
9883,74.9
9884,74.9
9885,74.9
9886,74.7
9887,74.7
9888,74.7
9889,74.6
9890,74.7
9891,74.7
9892,74.9
9893,75.1
9894,75.3
9895,75.4
9896,75.6
9897,75.6
9898,75.8
9899,75.8
9900,75.8
9901,75.8
9902,75.8
9903,75.8
9904,75.8
9905,75.6
9906,75.69999999999997
9907,75.8
9908,76.0
9909,76.1
9910,76.3
9911,76.5
9912,76.5
9913,76.7
9914,76.7
9915,76.8
9916,76.8
9917,77.0
9918,77.0
9919,77.2
9920,77.2
9921,77.3
9922,77.3
9923,77.5
9924,77.5
9925,77.7
9926,77.7
9927,77.7
9928,77.9
9929,77.9
9930,77.9
9931,78.1
9932,78.1
9933,78.2
9934,78.2
9935,78.2
9936,78.2
9937,77.5
9938,76.8
9939,76.3
9940,75.8
9941,75.6
9942,75.3
9943,74.9
9944,74.9
9945,74.7
9946,74.6
9947,74.4
9948,74.4
9949,74.2
9950,74.2
9951,74.1
9952,73.9
9953,73.9
9954,73.9
9955,73.9
9956,73.9
9957,73.9
9958,74.1
9959,74.4
9960,74.4
9961,74.6
9962,74.6
9963,74.6
9964,74.6
9965,74.4
9966,74.4
9967,74.2
9968,74.2
9969,74.30000000000003
9970,74.4
9971,74.2
9972,74.4
9973,74.4
9974,74.4
9975,74.4
9976,74.6
9977,74.7
9978,74.7
9979,74.7
9980,74.7
9981,74.6
9982,74.6
9983,74.6
9984,74.6
9985,74.6
9986,74.6
9987,74.6
9988,74.9
9989,75.1
9990,75.3
9991,75.4
9992,75.4
9993,75.4
9994,75.4
9995,75.6
9996,75.6
9997,75.6
9998,75.6
9999,75.6
10000,75.6
10001,75.6
10002,75.6
10003,75.8
10004,76.0
10005,76.1
10006,76.3
10007,76.5
10008,76.7
10009,76.7
10010,76.8
10011,77.0
10012,77.0
10013,77.2
10014,77.3
10015,77.3
10016,77.5
10017,77.5
10018,77.7
10019,77.7
10020,77.9
10021,77.9
10022,78.1
10023,78.1
10024,78.1
10025,78.2
10026,78.2
10027,78.4
10028,78.4
10029,78.4
10030,78.6
10031,78.6
10032,78.6
10033,78.2
10034,77.5
10035,77.0
10036,76.5
10037,76.0
10038,75.8
10039,75.4
10040,75.4
10041,75.3
10042,75.1
10043,74.9
10044,74.7
10045,74.6
